차종,제조사,모델명,국비 (만원),지방비 (만원),보급목표이행보조금등 (만원),보조금 (만원),text,연도,행정구역
일반승용,기아,The all-new Kia Niro EV(24MY),680,700,24,1404,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,기아,EV6 GT,304,312,0,616,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,기아,EV9 2WD 19인치,330,339,0,669,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,기아,EV9 2WD 20인치,328,337,0,665,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,기아,EV9 4WD 19인치,314,323,0,637,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,기아,EV9 4WD 21인치,319,328,0,647,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,기아,EV9 GTL 4WD 21인치,311,320,0,631,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,BMW,iX3 M Sport,293,301,0,594,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,BMW,MINI Cooper SE,557,573,0,1130,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,BMW,i4 eDrive40,326,335,0,661,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,BMW,i4 M50,301,309,0,610,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,BMW,iX1 xDrive30,295,303,0,598,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,한국지엠,볼트 EV,640,658,0,1298,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,한국지엠,볼트 EUV,640,658,0,1298,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,테슬라코리아,Model 3 Performance,260,267,0,527,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,테슬라코리아,Model Y Long Range,260,267,0,527,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,테슬라코리아,Model Y Performance,260,267,0,527,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,테슬라코리아,Model 3 Long Range,260,267,0,527,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,테슬라코리아,Model Y RWD,260,267,0,527,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,테슬라코리아,Model 3 RWD(2021.10.26일부터 계약),260,267,0,527,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,테슬라코리아,Model 3 RWD(2021.10.26일 이전에 계약),520,534,0,1054,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,테슬라코리아,Model Y RWD(2023),514,529,0,1043,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,메르세데스벤츠코리아,EQA250(MY22-1),268,275,0,543,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,메르세데스벤츠코리아,EQA250(MY22-2),273,281,0,554,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,메르세데스벤츠코리아,EQB300 4MATIC(Pre-Facelift)(5인승),275,283,0,558,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,메르세데스벤츠코리아,EQB300 4MATIC(Pre-Facelift)(7인승),275,283,0,558,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,스텔란티스코리아,(단종)Peugeot e-2008 SUV GT,438,450,0,888,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,스텔란티스코리아,DS3 CROSSBACK E-TENSE,459,472,0,931,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,스텔란티스코리아,Peugeot e-208,484,498,0,982,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,스텔란티스코리아,Peugeot e-2008 SUV,459,472,0,931,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,폭스바겐그룹코리아,(단종)아우디 Q4 Sportback e-tron 40,253,260,0,513,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,폭스바겐그룹코리아,(단종)아우디 Q4 Sportback e-tron 40 Premium,253,260,0,513,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,폭스바겐그룹코리아,(단종)폭스바겐 ID.4 Pro(2022),560,576,0,1136,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,폭스바겐그룹코리아,폭스바겐 ID.4 Pro(2023),580,597,44,1221,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,폭스바겐그룹코리아,아우디 Q4 40 e-tron,238,0,0,238,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,폭스바겐그룹코리아,아우디 Q4 Sportback 40 e-tron,241,0,0,241,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,스마트솔루션즈,SMART EV Z,472,485,0,957,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,케이지모빌리티,코란도 e-motion 2WD Heat Pump,608,625,0,1233,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,케이지모빌리티,토레스 EVX 2WD 18인치,660,679,35,1374,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,케이지모빌리티,토레스 EVX 2WD 20인치,645,663,32,1340,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,폴스타오토모티브코리아,Polestar 2 Long Range Single Motor(MY23),488,502,0,990,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,폴스타오토모티브코리아,Polestar 2 Long Range Dual Motor(MY23),201,206,0,407,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,폴스타오토모티브코리아,Polestar 2 Long Range Single Motor(MY24),500,0,0,500,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,폴스타오토모티브코리아,Polestar 2 Long Range Dual Motor(MY24),225,0,0,225,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,볼보자동차코리아,(단종)볼보 XC40 Recharge Twin,203,208,0,411,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,볼보자동차코리아,(단종)볼보 C40 Recharge Twin,212,218,0,430,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,볼보자동차코리아,볼보 C40 Recharge Twin,240,0,0,240,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
일반승용,볼보자동차코리아,볼보 XC40 Recharge Twin,231,0,0,231,2023년도 전기자동차 남원시 모델별 보조금,2023,남원시
